audio_id,recording_lang,BitsPerSample,durationMsec,speaker_gender,mother_tongue
221011-181531_toi_308_elicit_1,toi,16,9982,Male,toi
221011-181531_toi_308_elicit_10,toi,16,7033,Male,toi
221011-181531_toi_308_elicit_11,toi,16,17877,Male,toi
221011-181531_toi_308_elicit_12,toi,16,6624,Male,toi
221011-181531_toi_308_elicit_13,toi,16,8212,Male,toi
221011-181531_toi_308_elicit_14,toi,16,12478,Male,toi
221011-181531_toi_308_elicit_15,toi,16,26181,Male,toi
221011-181531_toi_308_elicit_16,toi,16,1338,Male,toi
221011-181531_toi_308_elicit_17,toi,16,14860,Male,toi
221011-181531_toi_308_elicit_18,toi,16,18535,Male,toi
221011-181531_toi_308_elicit_19,toi,16,8326,Male,toi
221011-181531_toi_308_elicit_2,toi,16,19261,Male,toi
221011-181531_toi_308_elicit_20,toi,16,19579,Male,toi
221011-181531_toi_308_elicit_21,toi,16,13408,Male,toi
221011-181531_toi_308_elicit_22,toi,16,17174,Male,toi
221011-181531_toi_308_elicit_23,toi,16,10504,Male,toi
221011-181531_toi_308_elicit_24,toi,16,7895,Male,toi
221011-181531_toi_308_elicit_25,toi,16,14270,Male,toi
221011-181531_toi_308_elicit_26,toi,16,10322,Male,toi
221011-181531_toi_308_elicit_27,toi,16,12659,Male,toi
221011-181531_toi_308_elicit_28,toi,16,11139,Male,toi
221011-181531_toi_308_elicit_29,toi,16,11933,Male,toi
221011-181531_toi_308_elicit_3,toi,16,10980,Male,toi
221011-181531_toi_308_elicit_30,toi,16,11956,Male,toi
221011-181531_toi_308_elicit_31,toi,16,15677,Male,toi
221011-181531_toi_308_elicit_32,toi,16,13022,Male,toi
221011-181531_toi_308_elicit_33,toi,16,11979,Male,toi
221011-181531_toi_308_elicit_34,toi,16,10776,Male,toi
221011-181531_toi_308_elicit_35,toi,16,13703,Male,toi
221011-181531_toi_308_elicit_36,toi,16,9801,Male,toi
221011-181531_toi_308_elicit_37,toi,16,7759,Male,toi
221011-181531_toi_308_elicit_38,toi,16,12342,Male,toi
221011-181531_toi_308_elicit_39,toi,16,14724,Male,toi
221011-181531_toi_308_elicit_4,toi,16,15495,Male,toi
221011-181531_toi_308_elicit_40,toi,16,5944,Male,toi
221011-181531_toi_308_elicit_41,toi,16,7486,Male,toi
221011-181531_toi_308_elicit_42,toi,16,6647,Male,toi
221011-181531_toi_308_elicit_43,toi,16,16221,Male,toi
221011-181531_toi_308_elicit_44,toi,16,6624,Male,toi
221011-181531_toi_308_elicit_45,toi,16,8099,Male,toi
221011-181531_toi_308_elicit_46,toi,16,5127,Male,toi
221011-181531_toi_308_elicit_47,toi,16,6261,Male,toi
221011-181531_toi_308_elicit_48,toi,16,11729,Male,toi
221011-181531_toi_308_elicit_49,toi,16,7101,Male,toi
221011-181531_toi_308_elicit_5,toi,16,9392,Male,toi
221011-181531_toi_308_elicit_6,toi,16,13362,Male,toi
221011-181531_toi_308_elicit_7,toi,16,18513,Male,toi
221011-181531_toi_308_elicit_8,toi,16,13068,Male,toi
221011-181531_toi_308_elicit_9,toi,16,7101,Male,toi
